Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1965,1965,,67.46,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1966,1966,,70.78,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1967,1967,,74.59,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1968,1968,,76.46,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1969,1969,,77.62,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1970,1970,,80.97,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1971,1971,,84.55,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1972,1972,,86.8,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1973,1973,,91.67,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1974,1974,,94.45,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1975,1975,,96.72,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1976,1976,,97.83,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1977,1977,,98.08,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1978,1978,,98.44,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1979,1979,,98.75,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1980,1980,,96.59,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1981,1981,,101.88,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1982,1982,,103.91,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1983,1983,,106.32,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1984,1984,,107.89,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1985,1985,,108.29,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1986,1986,,109.24,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1987,1987,,114.75,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1988,1988,,117.42,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1989,1989,,117.12,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1990,1990,,116.23,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1991,1991,,115.73,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1992,1992,,115.91,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1993,1993,,117.43,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1994,1994,,118.12,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1995,1995,,119.57,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1996,1996,,120.26,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1997,1997,,121.86,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1998,1998,,121.3,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1999,1999,,122.64,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2000,2000,,121.28,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2001,2001,,121.43,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2002,2002,,121.97,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2003,2003,,122.37,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2004,2004,,121.06,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2005,2005,,119.2,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2006,2006,,117.36,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2007,2007,,114.83,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2008,2008,,113.12,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2009,2009,,112.79,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2010,2010,,109.95,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2011,2011,,109.59,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2012,2012,,107.9,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2013,2013,,105.84,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2014,2014,,103.68,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2015,2015,,100.83,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2016,2016,,95.49,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2017,2017,,94.2,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1961,1961,,40.41,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1962,1962,,44.27,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1963,1963,,44.97,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1964,1964,,43.62,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1965,1965,,44.46,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1966,1966,,47.13,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1967,1967,,49.17,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1968,1968,,48.29,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1969,1969,,51.07,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1970,1970,,53.58,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1971,1971,,56.54,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1972,1972,,59.19,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1973,1973,,62.68,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1974,1974,,65.21,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1975,1975,,66.72,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1976,1976,,67.2,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1977,1977,,67.34,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1978,1978,,68.85,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1979,1979,,69.42,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1980,1980,,67.68,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1981,1981,,70.6,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1982,1982,,73.34,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1983,1983,,72.45,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1984,1984,,73.61,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1985,1985,,73.91,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1986,1986,,73.99,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1987,1987,,77.28,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1988,1988,,78.38,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1989,1989,,79.08,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1990,1990,,79.71,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1991,1991,,81.3,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1992,1992,,81.72,E,Estimated value
QI,Production Indices,300,Greece,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1993,1993,,82.91,E,Estimated value
